0.062648
0.125051
0.186962
0.248137
0.308340
0.367329
0.424877
0.480754
0.534743
0.586632
0.636216
0.683300
0.727700
0.769240
0.807758
0.843103
0.875138
0.903732
0.928777
0.950171
0.967835
0.981695
0.991698
0.997806
0.999993
0.998253
0.992590
0.983028
0.969602
0.952369
0.931394
0.906759
0.878562
0.846915
0.811939
0.773774
0.732567
0.688485
0.641697
0.592387
0.540751
0.486990
0.431316
0.373948
0.315110
0.255034
0.193956
0.132117
0.069758
0.007126
-0.055535
-0.117978
-0.179957
-0.241229
-0.301554
-0.360694
-0.418416
-0.474495
-0.528710
-0.580847
-0.630702
-0.678080
-0.722795
-0.764668
-0.803538
-0.839251
-0.871669
-0.900660
-0.926113
-0.947928
-0.966018
-0.980313
-0.990759
-0.997310
-0.999944
-0.998647
-0.993430
-0.984310
-0.971322
-0.954516
-0.933963
-0.909740
-0.881941
-0.850679
-0.816076
-0.778264
-0.737397
-0.693631
-0.647141
-0.598109
-0.546726
-0.493196
-0.437728
-0.380541
-0.321859
-0.261912
-0.200936
-0.139170
-0.076858
-0.014244
0.048426
0.110906
0.172949
0.234314
0.294758
0.354044
0.411939
0.468215
0.522653
0.575036
0.625162
0.672830
0.717855
0.760061
0.799280
0.835359
0.868155
0.897543
0.923402
0.945635
0.964153
0.978881
0.989766
0.996762
0.999843
0.998992
0.994219
0.985540
0.972991
0.956617
0.936484
0.912672
0.885278
0.854403
0.820171
0.782717
0.742190
0.698745
0.652556
0.603803
0.552678
0.499382
0.444123
0.387120
0.328596
0.268781
0.207910
0.146223
0.083961
0.021369
-0.041307
-0.103821
-0.165927
-0.227381
-0.287941
-0.347371
-0.405437
-0.461909
-0.516566
-0.569194
-0.619585
-0.667542
-0.712877
-0.755411
-0.794977
-0.831421
-0.864599
-0.894379
-0.920646
-0.943296
-0.962239
-0.977403
-0.988726
-0.996165
-0.999689
-0.999288
-0.994958
-0.986724
-0.974609
-0.958668
-0.938958
-0.915562
-0.888567
-0.858081
-0.824225
-0.787129
-0.746942
-0.703822
-0.657934
-0.609464
-0.558597
-0.505537
-0.450492
-0.393675
-0.335312
-0.275632
-0.214869
-0.153262
-0.091052
-0.028485
0.034193
0.096738
0.158902
0.220442
0.281116
0.340686
0.398918
0.455582
0.510456
0.563324
0.613981
0.662225
0.707865
0.750727
0.790638
0.827444
0.860999
0.891172
0.917841
0.940907
0.960274
0.975871
0.987633
0.995516
0.999486
0.999530
0.995648
0.987853
0.976180
0.960667
0.941384
0.918402
0.891811
0.861716
0.828236
0.791502
0.751661
0.708864
0.663283
0.615096
0.564492
0.511672
0.456840
0.400215
0.342016
0.282474
0.221822
0.160299
0.098146
0.035607
-0.027071
-0.089643
-0.151864
-0.213487
-0.274272
-0.333979
